"","X","AIC_norm","AICc_norm","AIC_Log","AICc_Log"
"1","linear model",-11.4166462192206,-9.57049237306678,40.5799185313224,42.4260723774763
"2","quadratic model",-65.999685630073,-62.6663522967397,13.3417045444091,16.6750378777425
"3","logistic model",1.88986684590825,5.22320017924159,-48.6493312521205,-45.3159979187872
"4","gompertz model",-8.59462075349884,-3.14007529895339,44.5874894894466,50.042034943992
