"","X","AIC_norm","AICc_norm","AIC_Log","AICc_Log"
"1","linear model",118.700942921196,122.700942921196,20.5006452225021,24.5006452225021
"2","quadratic model",111.121892628648,119.121892628648,22.4214758620741,30.4214758620741
"3","logistic model",NA,NA,-2.57456356783318,5.42543643216682
"4","gompertz model",78.1564428585206,93.1564428585206,6.11848888664071,21.1184888866407
