"","X","AIC_norm","AICc_norm","AIC_Log","AICc_Log"
"1","linear model",85.073389827536,91.073389827536,21.6288747829357,27.6288747829357
"2","quadratic model",78.5163711218505,91.8497044551838,19.5807863404861,32.9141196738194
"3","logistic model",NA,NA,8.26723626995967,21.600569603293
"4","gompertz model",65.8203215183584,95.8203215183584,6.73010591394777,36.7301059139478
