"","X","AIC_norm","AICc_norm","AIC_Log","AICc_Log"
"1","linear model",122.731886432019,130.731886432019,-3.54850471858456,4.45149528141544
"2","quadratic model",107.731536979137,127.731536979137,-11.0935739137044,8.90642608629557
"3","logistic model",NA,NA,-11.0750060769561,8.92499392304394
"4","gompertz model",86.215703894197,146.215703894197,-15.7755134565215,44.2244865434785
