"","X","AIC_norm","AICc_norm","AIC_Log","AICc_Log"
"1","linear model",-131.196767287712,-130.196767287712,42.97768366779,43.97768366779
"2","quadratic model",-199.276666694197,-197.537536259414,3.58475451363096,5.32388494841357
"3","logistic model",-98.547959383582,-96.8088289487994,-100.474003576702,-98.7348731419194
"4","gompertz model",-206.459267799304,-203.731995072031,-71.4962629017181,-68.7689901744453
