"","X","AIC_norm","AICc_norm","AIC_Log","AICc_Log"
"1","linear model",512.497833582776,515.497833582776,54.0802414678734,57.0802414678734
"2","quadratic model",502.552069219298,508.266354933584,29.3579785372573,35.0722642515431
"3","logistic model",NA,NA,24.7206841242002,30.4349698384859
"4","gompertz model",486.304617374773,496.304617374773,26.0758762482437,36.0758762482437
