"","X","AIC_norm","AICc_norm","AIC_Log","AICc_Log"
"1","linear model",225.525670228072,231.525670228072,38.6356305241066,44.6356305241066
"2","quadratic model",222.73630385744,236.069637190774,23.5361396991438,36.8694730324771
"3","logistic model",NA,NA,21.7479965265431,35.0813298598764
"4","gompertz model",211.29046601873,241.29046601873,18.3831978259063,48.3831978259063
