"","X","AIC_norm","AICc_norm","AIC_Log","AICc_Log"
"1","linear model",153.412099048135,156.840670476706,43.4547298011518,46.8833012297232
"2","quadratic model",134.67325262769,141.339919294357,32.8977142894236,39.5643809560903
"3","logistic model",NA,NA,8.51313987115833,15.179806537825
"4","gompertz model",144.344872763718,156.344872763718,1.30261810534241,13.3026181053424
