"","X","AIC_norm","AICc_norm","AIC_Log","AICc_Log"
"1","linear model",10.1425557525265,11.9887095986804,54.4090752550292,56.255229101183
"2","quadratic model",6.40998664854929,9.74331998188262,52.8987587386569,56.2320920719903
"3","logistic model",13.5274456756429,16.8607790089762,-4.18636703773231,-0.853033704398973
"4","gompertz model",5.82167609428123,11.2762215488267,56.6059756616177,62.0605211161632
