"","X","AIC_norm","AICc_norm","AIC_Log","AICc_Log"
"1","linear model",-148.986514826659,-147.986514826659,40.6252888683918,41.6252888683918
"2","quadratic model",-171.499980156152,-169.76084972137,-23.9034019449952,-22.1642715102125
"3","logistic model",-119.239129979963,-117.49999954518,-16.9590256062705,-15.2198951714878
"4","gompertz model",-205.063373394684,-202.336100667412,-33.844723001485,-31.1174502742123
