"","X","AIC_norm","AICc_norm","AIC_Log","AICc_Log"
"1","linear model",-3.59356429399089,-2.33040639925405,57.5507467351575,58.8139046298944
"2","quadratic model",-52.9471222906376,-50.7249000684153,24.5564491714034,26.7786713936257
"3","logistic model",-30.6510714064351,-28.4288491842129,12.6577193803248,14.879941602547
"4","gompertz model",NA,NA,11.3564345793704,14.8858463440763
