"","X","AIC_norm","AICc_norm","AIC_Log","AICc_Log"
"1","linear model",59.6146932728611,Inf,7.99341419628977,Inf
"2","quadratic model",50.7542962048573,10.7542962048573,6.39325487593737,-33.6067451240626
"3","logistic model",NA,NA,8.91229524294043,-31.0877047570596
"4","gompertz model",-210.224781031582,-240.224781031582,-245.595741831043,-275.595741831043
