"","X","AIC_norm","AICc_norm","AIC_Log","AICc_Log"
"1","linear model",592.519722945458,595.186389612124,48.9296484729535,51.5963151396202
"2","quadratic model",574.451321651362,579.451321651362,29.912600407469,34.912600407469
"3","logistic model",NA,NA,20.2901551812346,25.2901551812346
"4","gompertz model",570.312378720813,578.883807292242,24.5634353899706,33.1348639613992
