"","X","AIC_norm","AICc_norm","AIC_Log","AICc_Log"
"1","linear model",-4.8818748100006,-3.61871691526376,84.8017946745231,86.0649525692599
"2","quadratic model",-19.2009785176701,-16.9787562954479,73.267337301731,75.4895595239532
"3","logistic model",-2.88186021705316,-0.659637994830938,42.0507740583623,44.2729962805845
"4","gompertz model",-19.5361174638697,-16.0067056991638,81.3084023500979,84.8378141148038
