"","X","AIC_norm","AICc_norm","AIC_Log","AICc_Log"
"1","linear model",149.558056293613,173.558056293613,22.8345249323637,46.8345249323637
"2","quadratic model",150.565223798638,Inf,19.3761229857925,Inf
"3","logistic model",NA,NA,22.1898321877537,Inf
"4","gompertz model",147.590977901554,87.5909779015542,5.97280420517461,-54.0271957948254
