"","X","AIC_norm","AICc_norm","AIC_Log","AICc_Log"
"1","linear model",-40.4626483193581,-38.28083013754,32.1527699362766,34.3345881180948
"2","quadratic model",-58.353269467812,-54.353269467812,24.6384661196581,28.6384661196581
"3","logistic model",-35.8788832906243,-31.8788832906243,-19.757355548532,-15.757355548532
"4","gompertz model",-72.9816331943554,-66.3149665276887,9.47559361093073,16.1422602775974
