"","X","AIC_norm","AICc_norm","AIC_Log","AICc_Log"
"1","linear model",-36.676886098364,-34.8307322522102,51.1191603229137,52.9653141690676
"2","quadratic model",-62.0853390273517,-58.7520056940183,45.9381237843637,49.2714571176971
"3","logistic model",-28.5109604067045,-25.1776270733712,4.86368675776155,8.19702009109488
"4","gompertz model",-77.2691989574774,-71.8146535029319,28.6975904620892,34.1521359166347
