"","X","AIC_norm","AICc_norm","AIC_Log","AICc_Log"
"1","linear model",106.880529479655,118.880529479655,10.5769060503161,22.5769060503161
"2","quadratic model",107.514744339632,147.514744339632,11.2721238618472,51.2721238618472
"3","logistic model",NA,NA,10.7452758793098,50.7452758793098
"4","gompertz model",89.9693280012817,Inf,12.0452645757001,Inf
