"","X","AIC_norm","AICc_norm","AIC_Log","AICc_Log"
"1","linear model",73.6820620879412,85.6820620879412,16.5545214431974,28.5545214431974
"2","quadratic model",75.640269161583,115.640269161583,-0.273612259590703,39.7263877404093
"3","logistic model",NA,NA,5.04394879447125,45.0439487944712
"4","gompertz model",70.9583561672065,Inf,5.80942633469371,Inf
