"","X","AIC_norm","AICc_norm","AIC_Log","AICc_Log"
"1","linear model",-33.1925105529824,-30.7925105529824,29.0382470212928,31.4382470212928
"2","quadratic model",-60.1658653135835,-55.7214208691391,16.0760396255835,20.520484070028
"3","logistic model",-53.4428337876775,-48.998389343233,-1.32497340907743,3.11947103536702
"4","gompertz model",-51.2687698156659,-43.7687698156659,-1.17364148517796,6.32635851482204
