"","X","AIC_norm","AICc_norm","AIC_Log","AICc_Log"
"1","linear model",163.988100520984,175.988100520984,22.4327202749951,34.4327202749951
"2","quadratic model",144.152522261353,184.152522261353,5.55306326188341,45.5530632618834
"3","logistic model",NA,NA,6.70201162248592,46.7020116224859
"4","gompertz model",136.088504587348,Inf,7.31895411948126,Inf
