"","X","AIC_norm","AICc_norm","AIC_Log","AICc_Log"
"1","linear model",140.447495736269,145.247495736269,3.75654900711241,8.55654900711241
"2","quadratic model",124.411950903169,134.411950903169,2.28726633830558,12.2872663383056
"3","logistic model",NA,NA,7.80822681814497,17.808226818145
"4","gompertz model",101.470603916011,121.470603916011,0.109936218883202,20.1099362188832
