"","X","AIC_norm","AICc_norm","AIC_Log","AICc_Log"
"1","linear model",111.898410672282,123.898410672282,19.39524794709,31.39524794709
"2","quadratic model",112.631327741129,152.631327741129,13.1141303504301,53.1141303504301
"3","logistic model",NA,NA,12.9501550779307,52.9501550779307
"4","gompertz model",103.432101899679,Inf,0.575337180524919,Inf
