"","X","AIC_norm","AICc_norm","AIC_Log","AICc_Log"
"1","linear model",129.421518238336,134.221518238336,20.1087134553656,24.9087134553656
"2","quadratic model",125.98216426757,135.98216426757,12.0744695220971,22.0744695220971
"3","logistic model",NA,NA,9.12589867364522,19.1258986736452
"4","gompertz model",86.3908905288658,106.390890528866,10.2684793808415,30.2684793808415
