"","X","AIC_norm","AICc_norm","AIC_Log","AICc_Log"
"1","linear model",-48.5545992971672,-46.372781115349,41.1751887714456,43.3570069532638
"2","quadratic model",-61.8094184088044,-57.8094184088044,35.2361497419897,39.2361497419897
"3","logistic model",-44.5855799797356,-40.5855799797356,-5.48969453926021,-1.48969453926021
"4","gompertz model",-72.1548647710004,-65.4881981043337,21.6749947769986,28.3416614436653
