"","X","AIC_norm","AICc_norm","AIC_Log","AICc_Log"
"1","linear model",96.1439452389309,120.143945238931,2.19820217807763,26.1982021780776
"2","quadratic model",84.8331026556825,Inf,-1.19181497741542,Inf
"3","logistic model",NA,NA,-0.907369041457322,Inf
"4","gompertz model",56.0069201356763,-3.99307986432375,-10.0662678232294,-70.0662678232294
