"","X","AIC_norm","AICc_norm","AIC_Log","AICc_Log"
"1","linear model",116.369601381527,119.798172810098,25.7525074318357,29.1810788604071
"2","quadratic model",118.046639229629,124.713305896295,14.6977101254587,21.3643767921254
"3","logistic model",NA,NA,-9.27904967128424,-2.61238300461757
"4","gompertz model",99.7746373112108,111.774637311211,-2.54152967443559,9.45847032556441
