"","X","AIC_norm","AICc_norm","AIC_Log","AICc_Log"
"1","linear model",-100.686657517516,-99.6866575175158,41.720567768688,42.720567768688
"2","quadratic model",-164.746886418652,-163.00775598387,-14.0139850445178,-12.2748546097352
"3","logistic model",-82.7792754049104,-81.0401449701277,-47.5942526898569,-45.8551222550743
"4","gompertz model",-177.979511812327,-175.252239085054,-66.3884370261275,-63.6611642988548
