"","X","AIC_norm","AICc_norm","AIC_Log","AICc_Log"
"1","linear model",61.7860200675748,Inf,12.6765317177502,Inf
"2","quadratic model",47.4999127320336,7.49991273203361,-1.16363715464418,-41.1636371546442
"3","logistic model",NA,NA,11.4125921258358,-28.5874078741642
"4","gompertz model",-222.574267521309,-252.574267521309,-260.540483476625,-290.540483476625
