"","X","AIC_norm","AICc_norm","AIC_Log","AICc_Log"
"1","linear model",105.48651587172,117.48651587172,5.83120158243674,17.8312015824367
"2","quadratic model",94.134757736927,134.134757736927,-3.04341232643516,36.9565876735648
"3","logistic model",NA,NA,3.56720660780388,43.5672066078039
"4","gompertz model",80.7070607882404,Inf,-1.55084872324785,Inf
