"","X","AIC_norm","AICc_norm","AIC_Log","AICc_Log"
"1","linear model",4.32369898549119,6.16985283164504,63.8093819091979,65.6555357553518
"2","quadratic model",3.09212643762368,6.42545977095701,62.1390342594147,65.472367592748
"3","logistic model",6.36039166357931,9.69372499691264,42.694709249903,46.0280425832363
"4","gompertz model",8.50096274618478,13.9555082007302,62.4808330755853,67.9353785301307
