"","X","AIC_norm","AICc_norm","AIC_Log","AICc_Log"
"1","linear model",124.081812904731,128.081812904731,22.002731224734,26.002731224734
"2","quadratic model",114.518996657532,122.518996657532,18.11455843886,26.11455843886
"3","logistic model",NA,NA,-5.88308793709109,2.11691206290891
"4","gompertz model",94.5781230185878,109.578123018588,-11.9082904889859,3.09170951101414
