"","X","AIC_norm","AICc_norm","AIC_Log","AICc_Log"
"1","linear model",-56.1600592209055,-54.3139053747516,46.1045796639255,47.9507335100794
"2","quadratic model",-78.5215795365491,-75.1882462032157,40.3273923771002,43.6607257104335
"3","logistic model",-48.8356347531069,-45.5023014197735,-52.3913028095213,-49.0579694761879
"4","gompertz model",-118.161712272175,-112.70716681763,9.34230629883461,14.7968517533801
