"","X","AIC_norm","AICc_norm","AIC_Log","AICc_Log"
"1","linear model",151.096119023712,155.896119023712,14.5389231220186,19.3389231220186
"2","quadratic model",130.794156539765,140.794156539765,8.90185515201054,18.9018551520105
"3","logistic model",NA,NA,-0.760811543183339,9.23918845681666
"4","gompertz model",111.900914431632,131.900914431632,-3.83086543339932,16.1691345666007
