"","X","AIC_norm","AICc_norm","AIC_Log","AICc_Log"
"1","linear model",74.3326844233377,82.3326844233377,26.3798252444294,34.3798252444294
"2","quadratic model",60.6862596333739,80.6862596333739,23.4137014883782,43.4137014883782
"3","logistic model",63.6387209387372,83.6387209387372,29.0484929870579,49.0484929870579
"4","gompertz model",63.1117595146121,123.111759514612,32.4849470731624,92.4849470731624
