"","X","AIC_norm","AICc_norm","AIC_Log","AICc_Log"
"1","linear model",472.74636502879,476.174936457362,56.7474090960231,60.1759805245945
"2","quadratic model",474.708283184942,481.374949851609,14.7192509587308,21.3859176253975
"3","logistic model",NA,NA,8.27755426744475,14.9442209341114
"4","gompertz model",457.573965083424,469.573965083424,12.4623137749986,24.4623137749986
