"","X","AIC_norm","AICc_norm","AIC_Log","AICc_Log"
"1","linear model",-44.0548969988781,-43.0548969988781,74.5752595161119,75.5752595161119
"2","quadratic model",-86.5936601023523,-84.8545296675697,43.7974088546347,45.5365392894173
"3","logistic model",-36.8765211740323,-35.1373907392497,27.8771999315489,29.6163303663315
"4","gompertz model",-139.762934866586,-137.035662139314,64.8697241132965,67.5969968405692
