XCoord,YCoord,A,P
-1.94019081,57.56155886,2044.094187,238.343104
-1.93880232,57.56143222,3980.621766,404.408505
-1.93868416,57.56115383,322.754771,83.032695
-1.84320822,57.56116880,322.755837,72.279085
-1.84536417,57.56089930,753.101686,115.294212
-1.92001417,57.56080947,107.585534,50.771782
-1.84181583,57.56049506,107.587654,41.516840
-1.99527881,57.56071964,4088.284255,318.382026
-1.93952028,57.56065860,4195.880624,404.412439
-1.84306037,57.56041833,2582.097105,281.362237
-1.93674041,57.56045210,2474.506950,258.355894
-2.00102724,57.56037529,322.761618,83.033590
-1.93566170,57.56007398,860.707510,135.305056
-1.84259736,57.56008184,268.970066,72.279924
-1.93991186,57.55995607,107.589233,41.517156
-1.93519570,57.55969781,430.357567,123.052519
-1.80992563,57.55964166,215.179113,61.526272
-1.92473033,57.55959675,107.589089,41.517144
-1.90667419,57.55932725,107.591077,41.517525
-1.84585825,57.55928234,215.181219,61.526482
-1.84094746,57.55908770,322.772942,83.035117
-1.98190810,57.55896793,53.795766,30.763384
-1.93730674,57.55883318,645.551558,104.544070
-1.83903105,57.55883318,645.551558,104.544070
-1.98231234,57.55878826,215.185913,63.026651
-1.84037852,57.55860860,107.593184,41.517946
-1.93218634,57.55842894,215.187421,63.026953
-1.93083887,57.55838402,430.372972,83.035933
-1.93000589,57.55834727,1183.528655,146.063018
-1.92895241,57.55820436,215.187539,61.527110
-1.92849202,57.55821559,430.376145,93.790694
-1.92790438,57.55818939,322.780842,83.036170
-1.91525310,57.55815944,53.796352,30.763397
-1.92760494,57.55806961,107.594764,41.518262
-1.92720069,57.55802469,322.785284,72.282067
-1.93404037,57.55815588,13556.850253,979.424932
-1.91439970,57.55797978,107.595626,41.518435
-1.84118701,57.55797978,107.595027,41.518315
-1.92679645,57.55784503,215.189646,61.527320
-1.88475530,57.55784503,430.379292,83.036565
-1.84813098,57.55783605,1075.951488,216.846083
-1.85196679,57.55780012,215.191107,63.027693
-1.91610650,57.55771028,107.595218,41.518370
-1.91709465,57.55762045,107.596080,41.518526
-1.91556751,57.55762045,107.596080,41.518526
-1.91488479,57.55756655,2151.912188,229.101615
-1.84202543,57.55756056,322.786372,83.036908
-1.92889252,57.55747073,322.788359,83.037013
-1.84230990,57.55735096,161.393808,52.273289
-1.83139129,57.55731829,591.779420,115.301563
-1.93079196,57.55707348,2420.935005,252.113810
-1.83687509,57.55717129,107.596199,41.518566
-1.91707015,57.55695080,1183.570091,155.320263
-1.92937779,57.55676441,914.582921,136.812485
-1.91598459,57.55678264,2636.151859,261.369131
-1.91380681,57.55648857,537.994595,123.056237
-1.93411772,57.55618315,161.398943,52.274318
-1.91332172,57.55583505,860.806918,166.077924
-1.91817263,57.55555433,322.806410,84.540929
-1.99731420,57.55523992,1721.639352,166.079240
-1.93568977,57.55537466,107.602663,41.519842
-1.91239699,57.55505761,1829.256286,187.590797
-1.91977076,57.55534569,1667.830921,299.891998
-1.91191650,57.55481001,376.612420,92.293689
-1.91152509,57.55483567,107.603046,41.519935
-1.91573741,57.55539630,16086.506351,1288.614082
-1.83461276,57.55459691,2044.481943,241.369765
-1.91089627,57.55461110,430.417211,83.040357
-1.82762245,57.55465601,107.603572,41.520041
-1.91996926,57.55452126,430.418264,83.040462
-1.91293245,57.55459612,322.814837,83.040503
-1.83570728,57.55456618,215.210067,63.031495
-1.92028367,57.55438652,161.408040,52.276004
-1.91673124,57.55427627,1183.658725,155.325855
-1.83373099,57.55434160,430.421569,83.040793
-1.93537536,57.55429669,161.406639,52.275860
-1.91386071,57.55425177,645.632136,104.552142
-1.86647458,57.55425177,322.816667,72.285156
-1.82870470,57.55434802,2259.707151,273.637993
-1.93519570,57.55420685,53.803343,30.764892
-1.91854164,57.55428964,2743.934347,396.697126
-1.92140656,57.55402719,107.606613,41.520632
-1.86674408,57.55402719,53.803606,30.764944
-1.91920569,57.55393736,269.014496,73.787846
-1.91659159,57.55384753,538.033304,124.561767
-1.83022892,57.55400814,1775.500757,241.372432
-1.91026745,57.55384753,215.214280,63.032340
-1.86707845,57.55380760,968.460521,144.570955
-1.91371011,57.55369957,914.656290,156.829453
-1.86514208,57.55372775,322.820077,83.041384
-1.83105850,57.55373524,215.213740,72.285603
-1.92230488,57.55366787,215.215932,63.032670
-1.86747770,57.55351815,322.823118,83.041647
-1.91206408,57.55339837,107.608457,41.521001
-1.91161492,57.55335345,430.431957,83.041832
-1.86952885,57.55335345,322.824567,72.285945
-1.86777714,57.55335345,215.215979,61.529938
-1.83382082,57.55330854,107.608121,41.520950
-1.91664509,57.55347866,6079.840837,613.559585
-1.83292251,57.55331602,1291.298385,187.595608
-1.91498361,57.55326362,322.824159,72.285904
-1.92263426,57.55324865,322.825488,83.041963
-1.92091249,57.55321871,53.804791,30.765180
-1.91959496,57.55324865,161.413044,61.530004
-1.83599924,57.55318502,860.867863,155.327972
-1.91439970,57.55308396,645.653873,104.554319
-1.91255816,57.55312888,53.803725,30.764863
-1.87004089,57.55318277,538.043047,126.066014
-1.92302353,57.55303904,430.435643,103.051110
-1.91348043,57.55299113,807.067285,126.066476
-1.91667543,57.55273961,322.828767,83.042542
-1.83175470,57.55267972,215.221126,63.033712
-1.91745397,57.55258989,107.609628,41.521252
-1.83245410,57.55262839,376.635401,83.042687
-1.98285133,57.55254497,430.441436,83.042779
-1.92366133,57.55260785,1076.102945,198.353989
-1.91767855,57.55250006,161.416934,52.277785
-1.87222380,57.55245514,322.832466,72.286733
-1.87354561,57.55237172,376.638034,83.042977
-1.82542157,57.55241022,161.414933,52.277522
-1.92437100,57.55223056,645.668882,103.052278
-1.82510716,57.55227548,430.444596,83.043095
-1.93308466,57.55214073,215.224286,63.034346
-1.91897280,57.55222127,17164.007205,1123.858602
-1.87442996,57.55213016,1829.394978,262.893395
-1.92248454,57.55196107,107.612669,41.521843
-1.87286759,57.55190118,322.836139,83.043543
-1.86427371,57.55187123,107.611735,41.521673
-1.93348890,57.55188022,538.062137,113.809129
-1.92626398,57.55190964,7048.607087,684.127489
-1.84135918,57.55183380,645.674662,115.312845
-1.93270737,57.55176344,538.065046,103.052830
-1.93380331,57.55169157,107.613459,41.522001
-1.92390687,57.55176643,645.676446,175.340142
-1.86273336,57.55150662,914.714522,155.331579
-1.84184577,57.55166163,322.839444,83.043806
-1.93443213,57.55155682,430.453022,83.043938
-1.81975320,57.55127835,538.070359,104.557511
-1.93029988,57.55124241,107.613578,41.522042
-1.87033734,57.55124241,53.806490,30.765413
-1.94713132,57.55119450,807.107381,158.340386
-1.93047955,57.55115258,107.615039,41.522317
-1.86346523,57.55115258,107.615039,41.522317
-1.92954973,57.55135966,8286.275956,636.595840
-1.81908346,57.55118253,484.263988,103.053276
-1.93299483,57.55106275,107.614105,41.522147
-1.93074904,57.55101783,430.459341,83.044570
-1.92742527,57.55106275,215.228210,63.035391
-1.86184826,57.55097292,107.615566,41.522423
-1.93348142,57.55065102,2582.778858,344.441265
-1.86202792,57.55070342,107.615158,41.522358
-1.93622876,57.55043393,107.617146,41.522739
-1.92467643,57.55055969,538.080292,143.071973
-1.93538918,57.55046503,1399.014523,176.847310
-1.92675154,57.55038901,322.849437,72.288427
-1.92482016,57.55034410,107.616211,41.522569
-1.86443241,57.55029619,807.127729,126.072813
-1.93113831,57.55013449,322.852873,83.045597
-1.92621946,57.55013679,2098.540247,238.379831
-1.93206657,57.54992488,322.853518,83.045860
-1.92809901,57.54981153,753.328000,166.091958
-1.86638475,57.54971528,269.045435,73.794053
-1.92464923,57.54990617,3874.253774,301.417673
-1.93573410,57.54953026,8125.251668,552.063515
-1.86696865,57.54962545,215.239031,63.037303
-1.85214645,57.54944578,107.620042,41.523318
-1.92950461,57.54930839,914.768691,133.821682
-1.92612272,57.54922120,753.341310,115.318229
-1.85324204,57.54926396,6726.251508,484.292110
-1.92297380,57.54928377,3013.357708,415.233028
-1.92840968,57.54895171,2582.902593,219.880263
-1.92528536,57.54902229,1506.690183,216.869069
-1.91459434,57.54874210,1937.189501,236.879055
-1.85126739,57.54876349,2260.057494,284.425032
-1.93144973,57.54870916,538.109809,103.056401
-1.87060683,57.54870467,430.488858,104.562124
-1.93528553,57.54854747,53.810439,30.766199
-1.87142815,57.54852180,376.676332,93.804795
-1.84990747,57.54855291,1775.768189,198.367304
-1.87172973,57.54845764,107.623538,41.524017
-1.86898612,57.54839401,1291.471512,198.367569
-1.93118921,57.54797908,2959.650517,341.443546
-1.92175092,57.54821809,161.433964,61.532937
-1.86966360,57.54814323,430.493044,83.047940
-1.85659047,57.54858314,7318.297674,584.343395
-1.93370280,57.54921902,18779.723211,1479.567991
-1.87024342,57.54789415,1183.864503,166.096433
-1.93146769,57.54755932,107.625572,41.524424
-1.93053008,57.54745265,861.003480,152.327137
-1.93163238,57.54740960,161.438117,61.533408
-1.92587119,57.54725389,269.064070,72.291173
-1.91529502,57.54733474,1614.383864,246.133816
-1.88729553,57.54720998,484.319980,126.080193
-1.92796426,57.54702033,107.627151,41.524740
-1.91341156,57.54706525,430.505683,104.564803
-1.92818884,57.54693050,161.441422,52.282692
-1.91386970,57.54689457,269.067303,83.049401
-1.92405017,57.54680217,753.390942,126.081130
-1.83853893,57.54679771,2475.425114,298.207076
-1.92705846,57.54671341,645.765910,115.323375
-1.83885780,57.54623751,376.701563,93.808169
-1.92953020,57.54627112,7910.714800,581.350825
-1.89917326,57.54607710,968.663254,158.356939
-1.85304477,57.54603219,215.260095,63.041527
-1.85758648,57.54597578,4628.074600,376.741766
-1.96865794,57.54580761,430.520428,83.050678
-1.96892744,57.54567286,107.631101,41.525529
-1.98913312,57.54577232,3013.647088,307.671897
-1.84164178,57.54521809,861.057075,198.377603
-1.83996555,57.54500287,3874.769959,302.947007
-1.92705929,57.54473129,2906.098660,321.449288
-1.98435351,57.54446512,484.353787,93.810872
-1.92329302,57.54423555,215.268231,63.043416
-1.92581593,57.54434064,2852.315367,376.752256
-1.95100605,57.54360673,161.453638,52.285277
-1.95167979,57.54351690,215.274840,63.044484
-1.90599484,57.54348883,861.097621,158.365407
-1.89901251,57.54350035,2045.102314,284.454099
-1.90731424,57.54330355,430.550983,93.812572
-1.90629413,57.54290190,5597.208412,407.529346
-1.99313704,57.54293300,322.916196,72.295091
-1.84247395,57.54369219,38695.270957,1168.979019
-1.95388066,57.54239401,1614.602277,201.405678
-1.82900528,57.54228602,2529.556657,359.775654
-1.95743649,57.54229170,1937.530406,285.970495
-1.83040722,57.54225926,215.282212,63.045962
-1.85978213,57.54181010,107.642422,41.527794
-1.86555471,57.54167715,1345.528260,179.890061
-1.85996180,57.54172027,107.641487,41.527624
-1.86027621,57.54163044,53.821774,30.768558
-1.86404913,57.54149569,1614.641769,201.409643
-1.86059062,57.54145078,107.643475,41.528004
-1.86196504,57.54123518,807.327510,136.853671
-1.86162368,57.54109145,53.822564,30.768715
-1.86102979,57.54106151,968.795556,146.103399
-1.81747148,57.54091179,215.290110,63.047546
-1.98134797,57.53989194,915.004481,155.355413
-1.90613520,57.53902533,107.649386,41.529203
-1.90595554,57.53893549,107.650847,41.529479
-1.81684266,57.53659987,322.969482,84.574159
-1.98608526,57.53619563,215.316556,61.539941
-1.84567858,57.53556681,430.640483,83.062683
-1.93135989,57.53539014,1614.908976,206.143692
-1.90501231,57.53484816,753.636186,115.347785
-1.94130897,57.53468268,2045.592121,209.173204
-1.93090945,57.53464925,1130.460700,163.099628
-1.90787194,57.53447386,322.990570,83.063973
-1.82667921,57.53435409,161.496711,52.293769
-1.90753882,57.53416319,430.655738,92.311521
-1.90528180,57.53417442,269.162301,73.817124
-1.90721318,57.53394984,430.659437,83.064579
-1.94180411,57.53363543,3337.639801,321.498104
-1.85785075,57.53354560,53.833022,30.770691
-1.93812245,57.53392987,17064.900266,639.964743
-1.93341492,57.53248612,1830.377927,256.930777
-1.98644459,57.53188372,430.683657,83.067001
-1.90260068,57.53142420,699.868497,123.085472
-1.97804534,57.53004217,53.838755,30.771935
-1.85226124,57.52998728,969.087645,158.409127
-1.85073695,57.52982829,1130.609642,179.935353
-1.84647491,57.52931084,4576.336687,561.338137
-1.90786767,57.52920802,1507.503771,166.140386
-1.84105226,57.52918877,753.751082,115.359301
-1.84288461,57.52919906,4468.671227,524.498547
-1.82699362,57.52914386,430.713375,106.113477
-1.84024378,57.52900911,1184.473318,158.412270
-1.82784702,57.52905403,161.520008,52.298437
-2.00096871,57.52839254,592.245697,113.843394
-1.93785571,57.52795109,1938.279696,339.876103
-1.92555212,57.52754685,2907.460818,366.097298
-1.81642886,57.52731091,2530.581987,356.853275
-1.97563900,57.52705097,2530.599888,241.491230
-1.83283267,57.52716756,107.685334,41.536376
-1.98590560,57.52685315,430.742623,83.072897
-1.98457310,57.52688310,1292.226816,209.200932
-1.93979208,57.52686813,323.057435,83.072990
-1.89436727,57.52667349,430.744729,83.073108
-1.94952383,57.52658366,430.745782,83.073213
-1.98718799,57.52663591,2638.313564,324.566265
-1.92676651,57.52656869,323.058869,83.073239
-1.99991523,57.52641216,1184.562423,178.429745
-1.98827116,57.52632914,323.062173,83.073502
-1.82227747,57.52613450,323.063884,72.309832
-1.92749265,57.52602221,215.377380,72.309938
-1.83202419,57.52608959,107.687294,41.536785
-1.83184453,57.52599975,107.688756,41.537060
-1.89478076,57.52606449,3661.389673,364.587246
-1.82407410,57.52564043,53.845204,30.773218
-2.00108713,57.52550568,215.379209,61.546172
-1.89443785,57.52558910,376.912160,83.074384
-1.82398427,57.52555060,53.844137,30.772902
-2.00014390,57.52537093,161.533800,52.301338
-1.83148939,57.52551586,4038.362039,372.315827
-1.98036599,57.52504155,646.144587,126.132194
-1.98129724,57.52488584,269.229750,72.311025
-1.96632233,57.52492178,107.691915,41.537692
-1.99678270,57.52479451,646.151328,115.368444
-1.83266886,57.52487950,1830.755064,209.207750
-1.81796556,57.52469720,323.076519,72.311093
-1.99902100,57.52442770,430.771052,83.075740
-1.93178210,57.52438279,53.845848,30.773242
-1.82959679,57.52444918,1238.464253,167.671338
-1.99623622,57.52424804,215.386579,61.546905
-1.95715309,57.52438493,2261.554253,293.805630
-1.92536708,57.52429031,1830.785614,219.974470
-1.81975234,57.52454891,3930.774086,436.907216
-1.98208430,57.52422385,1400.015483,166.152100
-1.92187568,57.52437946,2907.706621,249.227403
-1.83377590,57.52415821,107.694152,50.782468
-1.81603418,57.52420312,107.692822,41.537890
-1.82533174,57.52406838,323.082047,72.311645
-1.81589943,57.52411329,53.847442,30.773663
-1.82097491,57.52397854,430.776317,83.076266
-1.81567485,57.52402346,215.386696,63.067173
-1.82563717,57.52387973,269.235922,83.076385
-2.00061634,57.52436682,7269.274147,701.583707
-1.83503355,57.52379888,323.084416,72.311882
-1.81468951,57.52355465,1723.128137,280.004001
-1.95459931,57.52370905,323.084007,72.311841
-1.83400797,57.52370156,646.169345,123.094438
-2.00000915,57.52325989,861.571878,123.095184
-1.96126182,57.52342458,323.087707,83.076924
-1.82627497,57.52339464,107.696390,41.538587
-1.82645464,57.52330481,107.696653,41.538639
-1.83274284,57.52317006,430.785793,83.077214
-1.81339313,57.52317904,538.482709,104.606988
-2.00089998,57.52306526,1292.359865,155.389764
-1.95923356,57.52309344,915.423516,178.440195
-1.94893992,57.52299040,1184.667320,158.431737
-1.83106599,57.52297543,323.091655,83.077451
-1.88109787,57.52289415,753.881396,147.667194
-1.81548621,57.52288260,538.484654,115.372282
-1.94973344,57.52279576,646.186469,126.137473
-1.95046706,57.52263107,753.886792,115.372903
-1.88004260,57.52249632,1400.080090,186.164913
-1.95818616,57.52235516,753.891253,126.138502
-1.81306225,57.52237405,1938.575654,344.715301
-1.84513959,57.52191242,430.800533,83.078688
-1.83000298,57.52195734,53.850001,30.774069
-1.83013773,57.52186750,107.700864,41.539482
-1.81280024,57.52168784,323.102974,81.557430
-1.81262058,57.52150818,107.700718,41.539469
-1.99497858,57.52137343,215.404624,61.548700
-1.88080271,57.52132851,107.701245,41.539575
-1.81217142,57.52123868,107.702707,41.539850
-1.81199176,57.52114885,107.701771,41.539680
-2.00008615,57.52094352,753.921405,123.097658
-1.99650572,57.52087936,107.703760,41.540061
-1.83102243,57.52127407,3554.166724,444.649973
-1.87855692,57.52078953,215.405648,63.070974
-1.99345145,57.52047512,430.817379,83.080372
-1.99417010,57.52007087,107.706129,41.540534
-1.99677521,57.51975646,430.827001,83.081334
-1.99722437,57.51971155,107.707182,41.540745
-1.99744895,57.51957680,323.120331,72.315466
-1.87397551,57.51960375,538.535089,124.622223
-1.94368478,57.51948697,430.828960,83.081530
-1.96219756,57.51947948,646.242373,115.379273
-1.87433484,57.51944205,107.706772,41.540680
-1.94826619,57.51935222,107.708235,41.540956
-1.94503225,57.51921747,861.664238,123.099674
-1.87275560,57.51930192,1346.348479,155.397577
-1.94902976,57.51923789,592.393235,124.622842
-1.87155006,57.51926239,215.414597,63.072769
-1.81685389,57.51929608,430.831198,93.847806
-1.94296613,57.51917256,107.709360,41.541181
-1.94260680,57.51899290,107.709287,41.541166
-1.93658605,57.51894594,2369.594159,287.637847
-1.87061581,57.51893001,1077.088721,144.632209
-1.87187944,57.51848385,323.129938,83.082715
-1.87720945,57.51836407,107.711130,41.541535
-1.94664922,57.51827424,107.710194,41.541365
-1.94278646,57.51827424,107.710194,41.541365
-1.99048701,57.51813950,430.845952,83.083230
-1.94398155,57.51830793,3015.904250,361.583537
-1.87546311,57.51862573,43191.660779,1495.488086
-1.94745770,57.51800475,107.712183,41.541745
-1.94268166,57.51789495,484.702372,113.858749
-1.81390817,57.51776520,323.136256,83.083557
-1.94739482,57.51777119,269.280669,72.317176
-1.94503225,57.51773525,107.711773,41.541680
-1.93976214,57.51770531,323.136782,83.083610
-1.94673905,57.51760051,430.851070,83.083741
-1.87195430,57.51764542,161.569553,52.308364
-1.94433606,57.51741336,1938.840885,241.533755
-1.87792810,57.51733101,215.427114,61.550936
-1.87698487,57.51724118,646.284121,112.335450
-1.84094746,57.51731604,323.141403,83.084084
-1.94017999,57.51732148,1777.274154,206.185969
-1.81469910,57.51715909,3123.713761,321.570687
-1.93768485,57.51706070,5924.292803,586.164120
-1.93618385,57.51715135,538.569818,93.850821
-1.94192290,57.51701660,2854.436676,332.337664
-1.81953761,57.51697169,430.858440,83.084478
-1.93939982,57.51696270,269.286591,72.317885
-1.84253448,57.51692677,107.714142,41.542154
-1.84104328,57.51680101,538.576150,104.618101
-1.81706724,57.51679202,754.005356,115.384787
-1.92984664,57.51676752,1184.867889,155.402798
-1.80688663,57.51743360,65435.856731,2875.543597
-1.93685758,57.51656744,107.715195,41.542365
-1.93703725,57.51647761,107.716657,41.542640
-1.79815770,57.51647761,107.716657,41.542640
-1.79878652,57.51638778,107.715721,41.542470
-1.94066901,57.51625945,754.017478,126.152806
-1.93751136,57.51614324,1938.905472,198.471611
-1.81917828,57.51632362,754.014962,144.636754
-1.81055445,57.51607337,861.737936,123.103338
-1.80907915,57.51616666,700.159697,135.395081
-1.93869913,57.51611829,53.858555,30.775873
-1.81958252,57.51607337,323.152325,72.318660
-1.81724690,57.51607337,323.151126,72.318540
-1.79420512,57.51593862,215.436473,63.076897
-1.87673971,57.51607898,2585.213414,238.489749
-1.87369361,57.51672823,13841.421443,941.657196
-1.93952875,57.51602845,915.598275,155.404256
-1.93477050,57.51592365,1615.765810,198.472363
-1.92915132,57.51592579,1131.033782,176.938209
-1.81675283,57.51589371,861.743347,126.153797
-1.94092396,57.51591467,1615.765005,280.032943
-1.90602790,57.51622974,5816.708127,473.928989
