XCoord,YCoord,A,P
-2.34761881,50.70733759,40.608018,29.073673
-2.34800493,50.70723760,1622.045157,235.041411
-2.06338529,50.70679204,40.607851,32.717839
-2.20487179,50.70635129,43.418430,31.216453
-2.20473990,50.70625437,85.595003,42.393178
-2.18043411,50.70602282,3969.844837,265.899711
-2.35282440,50.70522218,6268.472532,770.731252
-2.17832276,50.70517921,21387.893317,669.221174
-2.15411514,50.70396891,380.498280,78.048498
-2.18431032,50.70417130,6307.484874,349.677491
-2.17675925,50.70356467,40.610934,29.074666
-2.15375762,50.70364902,1399.543573,160.426358
-2.07267816,50.70285125,85.604442,42.395832
-2.17702003,50.70333440,16651.802075,871.276961
-2.22997671,50.70200933,756.240169,149.957987
-2.23046846,50.70179796,556.294374,104.908706
-2.14714850,50.70177327,85.606388,42.396373
-2.35482037,50.69987417,2660.192937,371.940832
-2.34873044,50.69844951,85.608969,42.397075
-2.35009539,50.69930975,71070.479656,2400.002593
-2.34175422,50.69824872,5072.137878,422.666966
-2.30853553,50.69798855,40.615711,32.719470
-2.35340638,50.69754595,126.849522,45.373634
-2.35255482,50.69736813,43.425450,31.218070
-2.35017245,50.69736943,88.494533,43.332929
-2.34846052,50.69700097,86.601381,42.548805
-2.35044194,50.69646797,126.853676,45.374413
-2.35430470,50.69610865,126.853368,45.374405
-2.35399029,50.69601882,63.426804,32.680301
-2.35372079,50.69583915,63.427044,32.680349
-2.34792666,50.69574932,126.854329,45.374598
-2.33918889,50.69579468,330.499530,83.677413
-2.35286739,50.69547983,126.855050,45.374743
-2.34895937,50.69635652,12195.481642,1087.981229
-2.33970523,50.69539184,43.426982,31.218432
-2.34915425,50.69530834,130.924524,54.319898
-2.34878190,50.69529832,43.427346,31.218516
-2.33983669,50.69529417,86.605196,42.549830
-2.35186535,50.69632653,41874.846669,1998.139006
-2.34976820,50.69512050,63.428006,32.680540
-2.13405716,50.69498828,1321.921043,149.699701
-2.17146133,50.69510111,19386.019799,627.058295
-2.13372338,50.69332387,63.430409,32.681019
-2.08247449,50.69332387,126.860818,45.375899
-2.13372994,50.69314421,40.619543,29.077600
-2.08267038,50.69316291,204.434533,66.678310
-2.35178941,50.69242556,126.863221,45.376381
-2.35137228,50.69242559,612.644761,118.903148
-2.30386429,50.69202131,380.592908,78.057964
-2.09328012,50.69249562,30105.252834,910.583956
-2.35347368,50.69158630,288.229404,70.078696
-2.35363096,50.69143741,63.432932,32.681522
-2.35376571,50.69134758,126.867375,45.377159
-2.35396561,50.69120486,273.609252,69.440805
-2.35434777,50.69107993,43.431705,31.219649
-2.09886342,50.69155448,11572.993611,737.445134
-2.35451565,50.69092812,306.265575,70.874237
-2.08413637,50.69067384,380.603723,78.059045
-2.08332789,50.69067384,380.604993,78.059172
-2.08794078,50.69198408,121951.848272,2291.628202
-2.08476520,50.69049418,380.605165,78.059190
-2.08859058,50.69036848,217.599936,79.127592
-2.34528149,50.69046529,5224.808526,405.564058
-2.08503469,50.69031452,380.607876,78.059461
-2.09342820,50.69045396,6897.775551,472.150816
-2.34611975,50.69008994,106.033514,53.596463
-2.08530418,50.68995519,380.609490,78.059622
-2.17664730,50.68945635,143.359425,54.170801
-2.17612570,50.68937313,43.434369,31.220275
-2.16381878,50.68937313,43.434477,31.220298
-2.16368689,50.68927621,85.628954,42.402643
-2.16401609,50.68910965,171.113373,66.536808
-2.17656250,50.68916667,922.719162,142.713518
-2.01689234,50.68900596,86.614065,42.552199
-2.16437459,50.68899981,341.726552,89.237671
-2.16378202,50.68883622,537.462867,108.460258
-2.34521160,50.68880246,11845.843526,533.353631
-2.35022228,50.68909249,14543.257499,504.055540
-2.34015623,50.68806873,380.626535,78.061337
-2.07492351,50.68765849,86.615519,42.552622
-2.07240867,50.68749006,85.632179,42.403550
-2.34869023,50.68730516,570.946137,98.047868
-2.08171092,50.68726024,380.632389,78.061913
-2.34730273,50.68686687,8607.998729,454.587618
-2.05148182,50.68240912,1742.593250,182.874715
-2.05210674,50.68219000,85.641748,42.406213
-2.05197485,50.68209309,43.440370,31.221607
-2.10097465,50.68154995,86.627505,42.555819
-2.09796723,50.68012796,2792.390193,295.420496
-2.04532915,50.67962456,380.694299,78.068115
-2.04046338,50.67903248,130.967790,54.331931
-2.04110707,50.67899574,380.698709,78.068547
-2.04470218,50.67859334,43.443575,31.222378
-2.02175224,50.67863919,170.474664,61.625551
-2.04633128,50.67848878,919.097462,140.470450
-2.04726439,50.67765105,170.477997,61.625945
-2.02238189,50.67750828,85.650329,42.408589
-2.33943758,50.67710928,380.712576,78.069934
-2.02192335,50.67697977,85.651154,42.408831
-2.00095238,50.67221346,63.458643,32.686643
-2.03977845,50.67200715,297.445781,80.540070
-2.00105344,50.67202257,507.671187,98.060085
-2.03374413,50.67209078,1875.819592,211.800780
-2.04038842,50.67180922,380.755102,78.074188
-2.03442901,50.67178286,232.271702,67.558432
-2.03562919,50.67167632,43.450295,31.223981
-2.03498781,50.67162243,973.212016,145.307595
-2.04184780,50.67138083,5748.286968,461.337161
-2.02473901,50.67121253,2522.518134,226.973329
-2.02538656,50.67082107,380.763031,78.074981
-2.13530666,50.66858651,507.707945,103.479877
-2.13553284,50.66841487,444.247965,98.063096
-2.13579137,50.66803316,1325.821419,165.488233
-2.13526900,50.66764533,1578.407753,179.905342
-2.12676095,50.66730196,33220.024132,825.642675
-2.19866558,50.65375821,86.677831,50.880816
-2.19753340,50.65411814,21255.320859,801.625815
-2.19865945,50.65284404,308.316485,78.543262
-2.19832720,50.65267919,399.609269,80.853363
-2.09423773,50.64985065,85.708888,42.424352
-2.09319538,50.64954349,8821.844209,453.127399
-2.11342145,50.64830603,4190.383904,285.107346
-2.07169471,50.64800387,507.928091,90.800399
-2.07133924,50.64800664,170.585468,61.639155
-2.07136600,50.64778590,127.251215,54.213521
-2.12199534,50.64664260,10788.455324,640.946769
-2.32766965,50.62639938,63.519887,32.698843
-2.32210009,50.62473750,381.132644,78.111953
-5.69457423,55.96106238,860.379006,157.135259
-5.70165202,55.95942773,56.117911,31.225281
-5.62095924,55.95556595,16564.576945,799.287363
-5.89724632,55.95397773,28843.654464,932.326711
-5.66118292,55.95224435,78.310264,41.305074
-5.66077868,55.95210646,336.771737,73.678391
-5.95473184,55.95246875,22188.895537,745.709572
-5.92557442,55.95298780,82138.728029,2369.798475
-5.97357072,55.95142112,1000.232800,132.945800
-5.97406613,55.95120814,673.558408,124.910727
-5.97420088,55.95093865,112.260228,51.231551
-5.97500937,55.95080390,168.390924,53.675558
-5.97500937,55.95053441,168.392086,53.675792
-5.97528542,55.95035006,151.727457,59.960762
-5.90835437,55.94971936,35.946131,31.839981
-5.66500076,55.94945643,56.132245,31.228133
-5.97856365,55.94956141,1936.339779,227.802105
-5.66509059,55.94936660,56.132374,31.228158
-5.92555198,55.94855212,76.644803,39.915511
-5.86350125,55.94944386,24075.171657,953.625574
-5.89009925,55.94882233,67825.637783,1380.474885
-5.63419409,55.94967670,49717.358716,2163.330976
-5.66580924,55.94487502,56.138830,31.229443
-5.91091693,55.94433603,1066.652496,158.595745
-5.92535225,55.94445182,7581.279763,405.908821
-5.96153464,55.94366230,112.281147,51.233608
-5.96215637,55.94358141,368.231926,89.927227
-5.96180597,55.94352939,38.437835,30.054752
-5.92265245,55.94398265,17677.223410,609.146885
-5.68139501,55.94289873,112.284466,42.456401
-5.66870865,55.94292353,149.126873,55.075585
-5.94947747,55.94318211,4025.465405,377.224711
-5.66886352,55.94280890,56.141800,31.230034
-5.93326686,55.94081264,6241.815845,408.044414
-6.00182408,55.94011395,112.291347,42.457802
-5.94536496,55.93688002,168.450965,71.239322
-5.94599349,55.93695264,4863.532479,299.078078
-5.94475860,55.93642337,673.811735,124.927431
-5.91001689,55.93477674,11681.277395,640.561882
-5.94626328,55.93122719,35.962871,31.842946
-5.94650797,55.93119583,149.171646,55.080871
-5.94635495,55.93104281,38.450616,30.057908
-5.60357838,55.93002205,255.182686,66.208699
-5.67910431,55.92834602,56.162586,31.234170
-5.67919414,55.92825619,56.162715,31.234195
-5.67928397,55.92816636,56.162845,31.234221
-5.67948843,55.92792166,149.182647,55.082148
-5.67964330,55.92780703,56.163361,31.234324
-5.67982296,55.92762737,56.163619,31.234375
-5.68036195,55.92699855,56.164523,31.234555
-5.68054161,55.92681888,56.164781,31.234606
-5.63152357,55.92555761,80.867963,38.518012
-5.63014613,55.92547141,56.166717,31.234992
-5.63078764,55.92543402,3846.987667,268.019490
-5.62866551,55.92513985,5639.756904,409.288733
-5.95732333,55.92369993,1404.231576,178.640901
-5.68045178,55.92286630,56.170461,31.235736
-5.85944110,55.92277647,112.341180,42.467774
-5.89077781,55.92545579,98347.682781,2159.435605
-5.85962077,55.92268663,112.342563,42.468026
-5.99984778,55.92259680,112.341697,42.467877
-5.68057239,55.92266425,255.232417,75.266858
-5.68072128,55.92250697,56.170977,31.235839
-5.94267001,55.92241714,168.515006,71.243476
-5.94324678,55.92263571,4554.001868,334.968921
-5.96199758,55.92076689,5100.538165,376.565253
-5.98775731,55.91955292,574.410318,107.973867
-5.99908174,55.92058671,177949.167132,1983.193632
-5.86334878,55.91837472,56.177478,31.237133
-5.95754778,55.91853004,8521.437437,435.357308
-5.86397760,55.91792556,56.177561,31.237149
-5.62286977,55.91792556,56.177561,31.237149
-5.62300452,55.91783573,112.355379,42.470615
-5.62560036,55.91820816,2884.724290,305.101726
-5.62637320,55.91765607,56.178510,31.237426
-5.90150124,55.91846065,25455.357055,991.008903
-5.98771085,55.91633800,146.119475,56.031900
-5.95102747,55.91637468,90705.366752,1693.396687
-5.66847749,55.91474420,365.629599,78.531941
-5.66877231,55.91458746,210.188317,59.186245
-5.94286091,55.91369209,6752.164248,385.874513
-5.93729378,55.91125766,27656.234954,973.163662
-5.93894201,55.90912207,112.380419,42.475626
-5.98779539,55.90837348,168.573856,62.479755
-5.93835193,55.90856122,5730.106402,430.110444
-5.96569242,55.90529992,5149.587754,443.138924
-5.96446468,55.90434816,247.521268,77.907936
-5.96357830,55.90406905,224.791565,73.719835
-5.96370556,55.90388190,337.186429,84.957269
-5.96337618,55.90386693,224.791039,62.482336
-5.96561736,55.90382992,1551.604812,222.723593
-5.96166938,55.90310336,112.397713,42.479086
-5.96194014,55.90297341,749.686281,131.562445
-5.96997880,55.89295240,56.213439,31.244288
-5.61271881,55.89151509,56.215504,31.244698
-5.61285356,55.89142526,112.431265,42.485800
-5.96431941,55.89115577,56.216020,31.244801
-5.89469998,55.89012271,112.435007,51.248740
-5.60623297,55.88930524,281.093389,73.732354
-5.97190468,55.89116629,222088.651017,2885.659606
-5.89549464,55.88942098,3983.143146,347.734948
-5.87592519,55.88756251,686.143752,134.925300
-5.87628452,55.88729301,56.221568,31.245905
-5.87637435,55.88720318,56.222260,31.246131
-5.62560964,55.88343026,112.454233,42.490396
-5.62592405,55.88325059,56.227374,31.247060
-5.62621834,55.88300590,149.355178,55.102516
-5.62648400,55.88285234,281.139732,68.891072
-5.62686728,55.88271160,112.456297,42.490809
-5.62713677,55.88253194,112.457376,42.491025
-5.92909530,55.88086872,2281.194869,318.039645
-5.97788397,55.87965733,56.232535,31.248087
-5.97809879,55.87933706,1293.361140,147.481971
-5.98186388,55.87883530,3959.812042,337.144157
-5.60221374,55.87719964,8378.142169,587.523446
-5.82983987,55.87485981,3544.072675,246.011161
-5.92658938,55.87083638,263.961901,73.307579
-5.92708424,55.87067418,112.490872,42.497728
-5.92906359,55.87020633,5142.720958,601.980952
-5.93206989,55.86887755,56.248016,31.251167
-5.93220464,55.86878772,112.496290,42.498812
-5.93238430,55.86869789,112.497675,42.499064
-5.93284424,55.86853128,612.662343,117.813517
-5.93328262,55.86833856,112.497580,42.499070
-5.90422212,55.86833856,56.248790,31.251321
-5.93359703,55.86824873,56.248919,31.251347
-5.93391144,55.86815890,112.498096,42.499174
-5.93413602,55.86806250,36.020980,31.853784
-5.93503433,55.86753008,56.249951,31.251552
-5.65066926,55.86482257,835.553583,143.818154
-5.65116671,55.86420631,56.254724,31.252502
-5.65170569,55.86321816,56.256143,31.252784
-5.93943608,55.86133170,506.329666,93.759970
-5.60436448,55.86119695,675.108543,113.763634
-5.94169756,55.86086127,555.264075,110.903223
-5.60485855,55.86034355,112.520541,42.503665
-5.60429469,55.86042190,3644.642396,317.678544
-5.61631207,55.85796302,337.582132,73.759319
-5.61665643,55.85779833,337.583551,85.010246
-5.90934252,55.85755878,168.792807,53.756129
-5.61717243,55.85741503,3555.311720,313.680887
-5.94226577,55.85657063,112.531376,42.505833
-5.94272520,55.85513333,94.054859,48.923841
-5.94437497,55.85091309,38.529711,30.075898
-5.91783052,55.84741971,9049.155493,362.450771
-5.94662260,55.84520694,112.564006,51.261426
-5.94726905,55.84230089,346.568439,86.941951
-5.94743109,55.84147893,56.287355,31.258994
-5.66405753,55.84116452,277.192988,66.662675
-5.61203809,55.83864140,6380.210224,414.614967
-5.59583233,55.83725869,38.543464,30.079010
-5.95027105,55.83698736,94.097462,48.940616
-5.94914445,55.83698736,36.049269,27.548545
-5.99326846,55.83283065,6720.345565,473.131419
-5.96480736,55.83150326,22160.698099,800.892989
-5.61284886,55.82648231,76.009287,39.764147
-5.95922033,55.81727896,247.940016,64.112709
-5.95977836,55.81683538,1758.153849,240.534072
-5.61775122,55.80932109,38.571261,30.085452
-5.97527861,55.80878668,6919.344749,455.464140
-5.61545398,55.80177864,76.056606,39.776936
-5.59976633,55.76351913,1003.247547,143.998718
-5.72096580,55.73736419,56.436717,31.288713
-2.27498790,54.21881715,181.095242,63.077599
-2.31302711,54.21858254,58.593141,31.717849
-2.27560045,54.21873719,858.397162,179.191842
-2.31271270,54.21849271,117.187122,43.437748
-2.26308216,54.21864701,897.320974,163.831864
-2.26303586,54.21786075,81.751307,41.983082
-2.25981316,54.21780774,468.753845,98.595993
-2.16076083,54.21705356,40.118674,30.440588
-2.26321040,54.21695958,80.009207,40.795816
-2.16076451,54.21678775,40.118930,30.440575
-2.16016743,54.21693168,1163.665616,183.880649
-2.26366981,54.21670207,80.008817,40.795731
-2.26384435,54.21660625,117.193599,43.439010
-2.16062792,54.21660311,81.753774,41.983571
-2.26398094,54.21651457,40.118936,30.440567
-2.33490109,54.21647150,468.768872,86.877537
-2.26429863,54.21643258,80.010219,40.796093
-2.26442825,54.21629184,117.192723,51.716599
-2.26455787,54.21615109,80.010256,40.796099
-2.16139333,54.21615893,40.119535,30.440795
-2.16086367,54.21633200,1246.733547,180.096042
-2.16062792,54.21606726,117.193355,43.438996
-2.33621021,54.21588759,37.524139,28.035503
-2.33586228,54.21592353,292.984397,75.157675
-2.33538796,54.21602206,1564.379883,252.505614
-2.33674263,54.21570793,175.791547,55.159744
-2.16138492,54.21570793,37.524594,28.035654
-2.33531132,54.21556806,80.008745,50.227514
-2.26546131,54.21552827,234.390327,66.880610
-2.26568774,54.21543659,40.120231,30.440949
-2.17273495,54.21534861,68.104383,39.020334
-2.33912317,54.21507911,117.196133,43.439553
-2.17239585,54.21524380,703.174019,138.595800
-2.26036974,54.21493073,220.562637,69.390760
-2.33952741,54.21485453,351.592053,75.158771
-2.26990798,54.21494436,1640.755271,208.920999
-2.16202031,54.21462995,58.598698,31.718955
-2.16175485,54.21470045,375.640892,81.084031
-2.16206053,54.21445553,79.102974,40.603880
-2.16251438,54.21436046,117.198740,43.440074
-2.22788179,54.21421074,351.595723,86.880091
-2.26694538,54.21409281,40.121781,30.441317
-2.26725324,54.21400637,79.100784,40.603267
-2.16357213,54.21355198,68.107025,39.021330
-2.26770710,54.21346214,117.200679,43.440463
-2.26788677,54.21337231,117.200932,43.440513
-2.16358767,54.21337755,79.105179,40.604474
-2.26788677,54.21319579,81.760457,41.984875
-2.37950244,54.21296807,117.202068,51.717518
-2.14980322,54.21292315,58.601097,31.719432
-2.37830485,54.21271338,666.078845,113.544425
-2.26903212,54.21272103,234.406112,75.160480
-2.26874017,54.21265366,175.804428,55.162328
-2.37828971,54.21247086,81.761878,41.985176
-2.27579246,54.21260622,790.624628,119.481790
-2.27609206,54.21230095,117.455168,51.344594
-2.22710325,54.21202484,117.204720,43.441272
-2.22773207,54.21193501,117.204973,43.441322
-2.22741766,54.21193501,58.602486,31.719709
-2.37968395,54.21184702,40.122569,30.441430
-2.22804648,54.21184518,293.013063,78.606290
-2.37851429,54.21189009,703.232940,115.157376
-2.26897092,54.21215723,3578.623532,365.768166
-2.16383643,54.21176320,158.081124,62.689063
-2.26995289,54.21162060,468.825773,86.883199
-2.29775575,54.21126127,820.449241,122.048934
-2.27024934,54.21133314,586.033324,115.157735
-2.37056420,54.21072228,468.833529,86.884010
-2.37033962,54.21054262,117.208887,51.718189
-2.36998030,54.21018329,351.629692,75.162507
-2.36975572,54.21000363,234.420805,63.440498
-2.36916823,54.20960824,1358.006402,195.044103
-2.09024492,54.20861781,37.531564,32.136591
-2.16427893,54.20845724,410.252799,98.609287
-2.09226613,54.20820700,234.432081,63.441704
-2.09285003,54.20807225,58.607916,31.720790
-2.09100849,54.20807225,117.215832,43.443497
-2.09132290,54.20798242,58.608042,31.720815
-2.09087374,54.20798242,58.608042,31.720815
-2.08696607,54.20798242,234.432170,66.889013
-2.25970740,54.20780800,79.113220,40.606638
-2.25953243,54.20771293,117.216842,43.443699
-2.30015652,54.20753326,68.113338,39.023713
-2.09181697,54.20717707,81.771674,41.987029
-2.30098010,54.20707475,3796.711949,337.157511
-2.09213138,54.20663495,58.609936,31.721192
-2.09143571,54.20693818,3632.681499,420.995206
-2.30224733,54.20659003,351.659998,75.165535
-2.26007165,54.20648491,628.291998,111.243091
-2.09379796,54.20645004,79.118681,40.608141
-2.25903836,54.20632054,351.662271,75.165762
-2.09464666,54.20627562,175.831325,55.167724
-2.09289026,54.20628086,79.119161,40.608274
-2.09237419,54.20637613,960.902532,195.570213
-2.26054304,54.20611842,234.443824,75.166057
-2.25875001,54.20612261,274.710123,76.842871
-2.25589610,54.20555513,40.129741,30.443150
-2.25620397,54.20547238,79.116977,40.607686
-2.25659381,54.20538676,163.313934,62.834689
-2.25683236,54.20528148,80.030956,40.801551
-2.25729177,54.20520364,80.030602,40.801476
-2.10596544,54.20501798,58.612209,31.721644
-2.26028694,54.20496534,663.027691,111.280540
-2.25926035,54.20501766,1895.360744,227.555044
-2.26006672,54.20466390,79.119186,40.608266
-2.30350497,54.20461374,351.676665,75.167201
-2.26006672,54.20448423,79.119527,40.608359
-2.09922807,54.20447899,58.612967,31.721795
-2.25912819,54.20420950,58.613346,31.721870
-2.25926294,54.20411966,117.226944,43.445722
-2.15564227,54.20411966,58.613472,31.721895
-2.15474396,54.20376034,58.613977,31.721996
-2.30444820,54.20371542,468.913495,86.892016
-2.26096974,54.20371542,163.556926,60.528885
-2.30476261,54.20353576,351.685756,75.168109
-2.30565036,54.20259517,1992.932076,237.231139
-2.30628974,54.20227812,351.696363,75.169169
-2.30691857,54.20200862,1641.260297,208.960911
-2.30786180,54.20164930,1641.276786,197.237617
-2.30857147,54.20125404,1172.351756,162.064932
-2.30907452,54.20102048,351.706968,75.170228
-2.09876315,54.20072630,244.547830,68.169511
-2.11409519,54.20052640,234.474090,66.897431
-2.11342145,54.20052640,58.618523,31.722901
-2.09882383,54.20052640,117.237045,43.447744
-2.30938893,54.20057132,937.897698,126.891669
-2.36917181,54.20030182,351.713029,75.170834
-2.31045793,54.20035572,1172.375248,162.066500
-2.11440143,54.20015891,644.809429,135.165115
-2.11449943,54.19989758,58.619406,31.723076
-2.11463418,54.19980775,117.239065,43.448149
-2.11418502,54.19981089,81.786120,41.989890
-2.36944131,54.19989977,2403.399641,312.409741
-2.29259401,54.19887186,1508.679469,190.437310
-2.29424486,54.19852447,3224.855551,330.831496
-2.28154116,54.19814587,468.974947,86.898168
-2.27664534,54.19814587,351.731210,75.172650
-2.27231546,54.19815485,293.110452,75.172755
-2.29533030,54.19805604,351.733728,75.172926
-2.27552757,54.19801712,80.044634,40.805161
-2.27516312,54.19801112,117.245289,43.449360
-2.29575873,54.19787292,762.090449,122.075383
-2.27097108,54.19782328,121.005491,51.581193
-2.29624359,54.19768174,351.735124,86.898699
-2.27718433,54.19738230,58.622941,31.723780
-2.27193689,54.19752687,2383.338874,326.418941
-2.21937304,54.19738754,79.132316,40.611871
-2.27749874,54.19729247,117.246135,43.449564
-2.27718433,54.19720264,58.623194,31.723830
-2.29748625,54.19715772,351.740717,75.173600
-2.28507521,54.19702959,117.499550,51.357357
-2.27823596,54.19713235,1301.134948,183.330587
-2.14144889,54.19706789,351.740300,75.173559
-2.28401153,54.19706789,703.482948,115.169767
-2.26750428,54.19697793,207.598990,67.714687
-2.27445082,54.19767100,20391.666018,867.489744
-2.29795430,54.19690618,957.900455,151.964665
-2.26932110,54.19698896,7817.103285,489.463884
-2.26806643,54.19661873,468.992117,86.899887
-2.28097722,54.19663370,527.615942,115.170012
-2.27053680,54.19652890,351.746019,75.174130
-2.28190048,54.19621449,703.497341,106.898585
-2.29019777,54.19588936,284.700243,75.120958
-2.28612606,54.19624207,2786.655756,349.272765
-2.28679630,54.19572042,351.751663,75.174694
-2.31873141,54.19558881,81.794399,41.991531
-2.27394622,54.19545462,9331.331577,592.738447
-2.29164095,54.19533310,6442.361407,458.475505
-2.28926667,54.19464244,469.017859,86.902429
-2.11670030,54.19437294,469.017368,86.902415
-2.27231648,54.19335623,1039.580643,144.145900
-2.31383559,54.19203732,351.782720,75.177797
-2.22063211,54.19205626,647.188076,153.139012
-2.31415000,54.19185766,469.045647,86.905246
-2.08970593,54.19101083,37.546531,32.138980
-2.09163731,54.19055510,234.530733,66.908806
-2.09046480,54.19011119,79.149164,40.616484
-2.10461796,54.18893814,58.634809,31.726142
-2.30319056,54.18790507,469.092432,86.909895
-2.30377446,54.18772541,351.819078,75.181430
-2.30759230,54.18705167,117.274919,43.455328
-2.30741264,54.18696184,117.275172,43.455378
-2.30786180,54.18651269,117.276434,43.455631
-2.30755048,54.18633302,128.908593,62.528020
-2.30786180,54.18606353,117.277697,43.455884
-2.06138654,54.18527750,234.560986,75.183616
-2.21327036,54.18526554,2732.906255,297.925198
-2.18654432,54.18516521,58.640111,31.727197
-2.18515193,54.18507538,117.280474,43.456440
-2.25151185,54.18536092,2729.831287,293.689942
-2.13022335,54.18495424,2580.181731,214.134034
-2.12834866,54.18482989,1192.740090,140.257687
-2.18406926,54.18445180,79.160575,40.619575
-2.32136647,54.18294937,351.859934,86.915398
-2.32165094,54.18260501,351.862250,75.185743
-2.32493877,54.18129347,1172.913961,162.104270
-2.37723197,54.18067364,68.157795,39.040464
-2.37752615,54.18058380,58.646548,31.728479
-2.26124436,54.18049997,80.078510,40.814078
-2.12150976,54.17914672,14311.916876,851.642511
-2.32905489,54.17844838,322.019421,74.711265
-2.38156857,54.17708037,58.651471,31.729459
-2.38182309,54.17702049,351.910506,86.922070
-2.33081375,54.17667613,351.912235,75.190738
-2.33018493,54.17631681,821.135616,122.117824
-2.23411011,54.17618206,234.610933,66.924912
-2.33126291,54.17613714,351.919715,75.191509
-2.33103833,54.17600240,117.305972,43.461545
-2.33085867,54.17591256,117.306224,43.461596
-2.09999164,54.17555324,117.307234,43.461798
-2.38237705,54.17447526,58.655131,31.730187
-2.24339270,54.17444532,351.932216,86.925034
-2.24640445,54.17337656,333.173532,74.275495
-2.38282621,54.17151082,175.977890,55.197128
-2.13242082,54.17142099,117.318846,43.464123
-2.38336174,54.17124871,379.276577,96.338860
-2.33400277,54.17115149,117.319603,43.464274
-2.38367961,54.17106166,117.321617,43.464643
-2.38304609,54.17106690,79.182639,40.625590
-2.31266778,54.17097183,527.944008,95.193818
-2.24794417,54.17088514,81.842831,42.001126
-2.38323045,54.17079217,117.320613,43.464476
