XCoord,YCoord,A,P
-0.29990440,52.18390027,42.048998,30.891421
-0.29914403,52.18407182,4654.420198,296.427571
-0.29721119,52.18404981,2228.993947,213.071544
-0.29559255,52.18342922,7653.406666,637.297095
-0.29608472,52.18192213,122.834347,44.568874
-0.29621947,52.18183230,61.417296,32.280083
-0.29949130,52.18208154,61112.552071,1653.586136
-0.30220834,52.17973458,5262.707548,366.876116
-0.19059486,52.17389257,1597.134358,166.002180
-0.19013698,52.17362336,342.095104,82.233585
-0.18923196,52.17347981,42.058646,30.893771
-0.30601294,52.17231200,42.059469,30.893889
-0.30583144,52.17217541,368.582983,76.856925
-0.30489719,52.17140286,1228.631062,166.006801
-0.30448212,52.17096084,42.061003,30.894320
-0.30467691,52.17056173,3015.421762,256.338351
-0.30515301,52.17006961,82.929895,41.654274
-0.30470341,52.17005837,83.878292,41.820396
-0.30906386,52.17085699,57303.732868,1793.003297
-0.30497804,52.16930080,737.213115,113.736164
-0.30692437,52.16804724,386.723917,79.412683
-0.31292194,52.16804253,2355.098502,198.164970
-0.31159249,52.16802716,5179.778671,337.196494
-0.30883895,52.16780601,28216.862311,808.326503
-0.53050009,52.16530986,39.345623,32.478559
-0.52888312,52.16516855,614.400741,101.449535
-0.50090060,52.15995832,737.367569,113.751670
-0.50056151,52.15982357,71.413324,40.271167
-0.32384624,52.15643680,2726.390226,228.753253
-0.21278898,52.15513298,1715.473315,181.603519
-0.33677840,52.15470004,85.741314,42.778233
-0.33691499,52.15461150,42.077263,30.898286
-0.33722286,52.15452875,82.957858,41.662031
-0.31053748,52.15356196,1572.932101,206.604447
-0.21113343,52.15344053,1178.619676,154.953814
-0.23977091,52.15327302,4289.848341,310.186769
-0.33998538,52.15296327,521.902510,94.066316
-0.33965770,52.15290130,82.960861,41.662851
-0.34036712,52.15268384,1017.888984,163.191108
-0.34122506,52.15232264,368.745777,76.873201
-0.20914196,52.15317053,26458.679903,1232.798182
-0.50020146,52.15187296,15692.428560,633.976809
-0.34246073,52.15142705,400.490366,80.748691
-0.34275220,52.15124466,368.754615,76.874084
-0.49757798,52.15070234,640.879017,115.884132
-0.51284820,52.14989719,737.532557,113.768234
-0.30848363,52.15214518,71429.852432,1980.830782
-0.34440939,52.14949819,82.967263,41.664626
-0.30753824,52.14881921,368.774501,76.876072
-0.30879407,52.14845178,822.210574,124.398681
-0.30820728,52.14833038,82.969832,41.665313
-0.51852028,52.14810091,610.101321,101.684107
-0.46040378,52.14811705,620.087811,115.972323
-0.30954039,52.14838418,6075.192010,640.279422
-0.51895674,52.14792090,491.709154,89.174994
-0.51073900,52.14742867,42.083667,30.899811
-0.51138298,52.14708409,601.429497,118.163216
-0.38488318,52.14603443,368.797332,76.878355
-0.36893135,52.14586313,1941.317149,183.149255
-0.36889501,52.14545237,42.085457,30.900224
-0.20337591,52.14617928,12539.939644,589.648191
-0.30895959,52.14628244,97505.654890,1818.218797
-0.40557118,52.14489722,771.561732,122.871851
-0.40599359,52.14477679,368.807642,76.879386
-0.36817452,52.14489657,1106.423672,153.758750
-0.34803398,52.14504943,5455.663893,446.319511
-0.39033028,52.14507068,35822.105520,1300.142400
-0.20600104,52.14397735,732.659738,124.951910
-0.20610414,52.14375035,123.203807,53.023034
-0.20492737,52.14358539,1773.439306,187.029268
-0.36468285,52.14470089,79163.317910,2112.653702
-0.34997850,52.14366827,24058.006860,888.901337
-0.37780061,52.14314453,2129.611116,197.423438
-0.37710806,52.14294049,82.976749,41.667195
-0.41612381,52.14173459,392.617938,81.352502
-0.41461742,52.14181235,737.665734,116.864228
-0.40208645,52.14172000,829.350448,121.472818
-0.39811239,52.14225049,20499.897645,766.266819
-0.41641405,52.14154286,368.834153,76.882037
-0.39380300,52.14288792,64271.214304,1391.953312
-0.41670118,52.14134116,301.119421,80.003690
-0.37018779,52.14127118,1342.999915,166.011281
-0.37635103,52.14078113,42.089511,30.901123
-0.37528565,52.14158604,37040.300708,1538.577598
